,book_id,title,category,char_type,aozora_url,author_id,author_role,publisher,date_published,book_url,char_count,book_type,year_pub
7317,45811,新らしき文学,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45811.html,1095,著者,筑摩書房,1999（平成11）年5月20日,https://www.aozora.gr.jp/cards/001095/files/45811_34989.html,3542.0,shortshort,1999.0
7318,45735,新らしき文学,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card45735.html,1095,著者,講談社,1982（昭和57）年8月12日,https://www.aozora.gr.jp/cards/001095/files/45735_24331.html,3635.0,shortshort,1982.0
7319,42859,あとがき〔『いづこへ』〕,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42859.html,1095,著者,筑摩書房,1998（平成10）年6月20日,https://www.aozora.gr.jp/cards/001095/files/42859_31182.html,1093.0,flash,1998.0
7320,45873,甘口辛口,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45873.html,1095,著者,筑摩書房,1999（平成11）年3月20日,https://www.aozora.gr.jp/cards/001095/files/45873_32912.html,462.0,flash,1999.0
7321,42981,雨宮紅庵,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42981.html,1095,著者,筑摩書房,1999（平成11）年4月20日,https://www.aozora.gr.jp/cards/001095/files/42981_21012.html,16452.0,novelette,1999.0
7322,43147,哀れなトンマ先生,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43147.html,1095,著者,筑摩書房,1998（平成10）年8月20日,https://www.aozora.gr.jp/cards/001095/files/43147_31201.html,2076.0,shortshort,1998.0
7323,43173,安吾巷談,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43173.html,1095,著者,筑摩書房,1998（平成10）年9月20日,https://www.aozora.gr.jp/cards/001095/files/43173_21385.html,10787.0,short,1998.0
7324,43174,安吾巷談,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43174.html,1095,著者,筑摩書房,1998（平成10）年9月20日,https://www.aozora.gr.jp/cards/001095/files/43174_21386.html,11454.0,short,1998.0
7325,43175,安吾巷談,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43175.html,1095,著者,筑摩書房,1998（平成10）年9月20日,https://www.aozora.gr.jp/cards/001095/files/43175_21387.html,11207.0,short,1998.0
7326,43176,安吾巷談,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43176.html,1095,著者,筑摩書房,1998（平成10）年9月20日,https://www.aozora.gr.jp/cards/001095/files/43176_21388.html,11304.0,short,1998.0
7327,43177,安吾巷談,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43177.html,1095,著者,筑摩書房,1998（平成10）年9月20日,https://www.aozora.gr.jp/cards/001095/files/43177_21389.html,24376.0,novel,1998.0
7328,43178,安吾巷談,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43178.html,1095,著者,筑摩書房,1998（平成10）年9月20日,https://www.aozora.gr.jp/cards/001095/files/43178_21390.html,18850.0,novelette,1998.0
7329,43180,安吾巷談,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43180.html,1095,著者,筑摩書房,1998（平成10）年9月20日,https://www.aozora.gr.jp/cards/001095/files/43180_21392.html,13466.0,novelette,1998.0
7330,43181,安吾巷談,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43181.html,1095,著者,筑摩書房,1998（平成10）年9月20日,https://www.aozora.gr.jp/cards/001095/files/43181_21393.html,13530.0,novelette,1998.0
7331,43182,安吾巷談,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43182.html,1095,著者,筑摩書房,1998（平成10）年9月20日,https://www.aozora.gr.jp/cards/001095/files/43182_21394.html,7278.0,short,1998.0
7332,43183,安吾巷談,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43183.html,1095,著者,筑摩書房,1998（平成10）年9月20日,https://www.aozora.gr.jp/cards/001095/files/43183_21395.html,7948.0,short,1998.0
7333,56837,安吾史譚,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card56837.html,1095,著者,ちくま文庫、筑摩書房,1990（平成2）年12月4日,https://www.aozora.gr.jp/cards/001095/files/56837_63907.html,11646.0,short,1990.0
7334,56838,安吾史譚,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card56838.html,1095,著者,ちくま文庫、筑摩書房,1990（平成2）年12月4日,https://www.aozora.gr.jp/cards/001095/files/56838_66082.html,13930.0,novelette,1990.0
7335,56831,安吾史譚,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card56831.html,1095,著者,ちくま文庫、筑摩書房,1990（平成2）年12月4日,https://www.aozora.gr.jp/cards/001095/files/56831_55366.html,13619.0,novelette,1990.0
7336,42969,安吾下田外史,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42969.html,1095,著者,筑摩書房,1999（平成11）年6月20日,https://www.aozora.gr.jp/cards/001095/files/42969_23709.html,2616.0,shortshort,1999.0
7337,45919,安吾人生案内,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card45919.html,1095,著者,筑摩書房,1998（平成10）年12月20日,https://www.aozora.gr.jp/cards/001095/files/45919_36898.html,11829.0,short,1998.0
7338,45920,安吾人生案内,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card45920.html,1095,著者,筑摩書房,1998（平成10）年12月20日,https://www.aozora.gr.jp/cards/001095/files/45920_36899.html,22054.0,novelette,1998.0
7339,56331,動物物語　狼の王ロボ,NDC K933,新字新仮名,https://www.aozora.gr.jp/cards/001925/card56331.html,1778,翻訳者,講談社,1966（昭和41）年12月17日,https://www.aozora.gr.jp/cards/001925/files/56331_62076.html,10741.0,short,1966.0
7340,45921,安吾人生案内,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card45921.html,1095,著者,筑摩書房,1998（平成10）年12月20日,https://www.aozora.gr.jp/cards/001095/files/45921_36900.html,13262.0,novelette,1998.0
7341,49949,安吾新日本風土記,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card49949.html,1095,著者,筑摩書房,1999（平成11）年10月20日,https://www.aozora.gr.jp/cards/001095/files/49949_54973.html,395.0,flash,1999.0
7342,49950,安吾新日本風土記,NDC 915,新字新仮名,https://www.aozora.gr.jp/cards/001095/card49950.html,1095,著者,筑摩書房,1999（平成11）年10月20日,https://www.aozora.gr.jp/cards/001095/files/49950_54977.html,17516.0,novelette,1999.0
7343,49951,安吾新日本風土記,NDC 915,新字新仮名,https://www.aozora.gr.jp/cards/001095/card49951.html,1095,著者,筑摩書房,1999（平成11）年10月20日,https://www.aozora.gr.jp/cards/001095/files/49951_54981.html,23066.0,novelette,1999.0
7344,45902,安吾の新日本地理,NDC 915,新字新仮名,https://www.aozora.gr.jp/cards/001095/card45902.html,1095,著者,筑摩書房,1998（平成10）年12月20日,https://www.aozora.gr.jp/cards/001095/files/45902_37421.html,24684.0,novel,1998.0
7345,45908,安吾の新日本地理,NDC 775 915,新字新仮名,https://www.aozora.gr.jp/cards/001095/card45908.html,1095,著者,筑摩書房,1998（平成10）年12月20日,https://www.aozora.gr.jp/cards/001095/files/45908_37864.html,19211.0,novelette,1998.0
7346,57478,家康,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card57478.html,1095,著者,講談社文芸文庫、講談社,1989（平成元）年4月10日,https://www.aozora.gr.jp/cards/001095/files/57478_62862.html,12678.0,novelette,1989.0
7347,48345,育児,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card48345.html,1095,著者,筑摩書房,1999（平成11）年 10月20日,https://www.aozora.gr.jp/cards/001095/files/48345_36062.html,328.0,flash,1999.0
7348,43000,囲碁修業,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card43000.html,1095,著者,筑摩書房,1999（平成11）年4月20日,https://www.aozora.gr.jp/cards/001095/files/43000_21284.html,4307.0,short,1999.0
7349,42833,遺恨,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42833.html,1095,著者,筑摩書房,1998（平成10）年5月22日,https://www.aozora.gr.jp/cards/001095/files/42833_26845.html,10905.0,short,1998.0
7350,45875,居酒屋の聖人,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45875.html,1095,著者,筑摩書房,1999（平成11）年3月20日,https://www.aozora.gr.jp/cards/001095/files/45875_32923.html,2588.0,shortshort,1999.0
7351,56798,石の思い,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card56798.html,1095,著者,岩波文庫、岩波書店,2008（平成20）年11月14日,https://www.aozora.gr.jp/cards/001095/files/56798_56918.html,16173.0,novelette,2008.0
7352,42905,石の思ひ,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42905.html,1095,著者,筑摩書房,1998（平成10）年5月22日,https://www.aozora.gr.jp/cards/001095/files/42905_23100.html,15429.0,novelette,1998.0
7353,56799,いずこへ,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card56799.html,1095,著者,岩波文庫、岩波書店,2008（平成20）年11月14日,https://www.aozora.gr.jp/cards/001095/files/56799_56882.html,19848.0,novelette,2008.0
7354,42988,一家言を排す,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42988.html,1095,著者,筑摩書房,1999（平成11）年4月20日,https://www.aozora.gr.jp/cards/001095/files/42988_21272.html,1216.0,flash,1999.0
7355,45855,イノチガケ,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45855.html,1095,著者,筑摩書房,1999（平成11）年3月20日,https://www.aozora.gr.jp/cards/001095/files/45855_40580.html,49148.0,novel,1999.0
7356,45851,生命拾ひをした話,NDC 795,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45851.html,1095,著者,筑摩書房,1999（平成11）年3月20日,https://www.aozora.gr.jp/cards/001095/files/45851_32924.html,1215.0,flash,1999.0
7357,45697,『異邦人』に就いて,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card45697.html,1095,著者,筑摩書房,1998（平成10）年10月20日,https://www.aozora.gr.jp/cards/001095/files/45697_22387.html,731.0,flash,1998.0
7358,56809,意慾的創作文章の形式と方法,NDC 901 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card56809.html,1095,著者,岩波文庫、岩波書店,2008（平成20）年9月17日,https://www.aozora.gr.jp/cards/001095/files/56809_58020.html,8252.0,short,2008.0
7359,45825,意慾的創作文章の形式と方法,NDC 816 901,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45825.html,1095,著者,筑摩書房,1999（平成11）年5月20日,https://www.aozora.gr.jp/cards/001095/files/45825_39314.html,7900.0,short,1999.0
7360,45826,淫者山へ乗りこむ,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45826.html,1095,著者,筑摩書房,1999（平成11）年5月20日,https://www.aozora.gr.jp/cards/001095/files/45826_39315.html,9018.0,short,1999.0
7361,56810,インチキ文学ボクメツ雑談,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card56810.html,1095,著者,岩波文庫、岩波書店,2008（平成20）年9月17日,https://www.aozora.gr.jp/cards/001095/files/56810_58840.html,2013.0,shortshort,2008.0
7362,43150,インテリの感傷,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43150.html,1095,著者,筑摩書房,1998（平成10）年8月20日,https://www.aozora.gr.jp/cards/001095/files/43150_27500.html,4770.0,short,1998.0
7363,43245,裏切り,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43245.html,1095,著者,筑摩書房,1999（平成11）年10月20日,https://www.aozora.gr.jp/cards/001095/files/43245_24428.html,35702.0,novel,1999.0
7364,42907,エゴイズム小論,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42907.html,1095,著者,筑摩書房,1998（平成10）年5月22日,https://www.aozora.gr.jp/cards/001095/files/42907_23102.html,4943.0,short,1998.0
7365,45822,遠大なる心構,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45822.html,1095,著者,筑摩書房,1999（平成11）年5月20日,https://www.aozora.gr.jp/cards/001095/files/45822_34965.html,494.0,flash,1999.0
7366,45874,大井広介といふ男,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45874.html,1095,著者,筑摩書房,1999（平成11）年3月20日,https://www.aozora.gr.jp/cards/001095/files/45874_32933.html,4143.0,short,1999.0
7367,43136,お魚女史,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43136.html,1095,著者,筑摩書房,1998（平成10）年8月20日,https://www.aozora.gr.jp/cards/001095/files/43136_31426.html,9616.0,short,1998.0
7368,42993,お喋り競争,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42993.html,1095,著者,筑摩書房,1999（平成11）年4月20日,https://www.aozora.gr.jp/cards/001095/files/42993_21278.html,3641.0,shortshort,1999.0
7369,42974,お奈良さま,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42974.html,1095,著者,筑摩書房,1999（平成11）年6月20日,https://www.aozora.gr.jp/cards/001095/files/42974_24343.html,10263.0,short,1999.0
7370,45717,おみな,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card45717.html,1095,著者,講談社,1982（昭和57）年4月12日,https://www.aozora.gr.jp/cards/001095/files/45717_24338.html,5499.0,short,1982.0
7371,45841,をみな,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45841.html,1095,著者,筑摩書房,1999（平成11）年5月20日,https://www.aozora.gr.jp/cards/001095/files/45841_35000.html,5554.0,short,1999.0
7372,59468,モンテーニュ随想録,NDC 954,新字新仮名,https://www.aozora.gr.jp/cards/001848/card59468.html,1849,翻訳者,国書刊行会,2014（平成26）年2月28日,https://www.aozora.gr.jp/cards/001848/files/59468_68567.html,1700.0,flash,2014.0
7373,59469,モンテーニュ随想録,NDC 954,新字新仮名,https://www.aozora.gr.jp/cards/001848/card59469.html,1849,翻訳者,国書刊行会,2014（平成26）年2月28日,https://www.aozora.gr.jp/cards/001848/files/59469_68569.html,376700.0,novel,2014.0
7374,56800,オモチャ箱,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card56800.html,1095,著者,岩波文庫、岩波書店,2008（平成20）年11月14日,https://www.aozora.gr.jp/cards/001095/files/56800_56883.html,23738.0,novelette,2008.0
7375,45667,六号室,NDC 983,旧字旧仮名,https://www.aozora.gr.jp/cards/001155/card45667.html,1213,翻訳者,筑摩書房,1965（昭和40）年12月10日,https://www.aozora.gr.jp/cards/001155/files/45667_24281.html,97084.0,novel,1965.0
7376,50220,六号室,NDC 983,新字新仮名,https://www.aozora.gr.jp/cards/001155/card50220.html,1213,翻訳者,筑摩書房,1965（昭和40）年12月10日,https://www.aozora.gr.jp/cards/001155/files/50220_42105.html,92009.0,novel,1965.0
7377,55455,歌う白骨,NDC 933,新字新仮名,https://www.aozora.gr.jp/cards/001733/card55455.html,1568,翻訳者,東京創元社,1957（昭和32）年1月10日,https://www.aozora.gr.jp/cards/001733/files/55455_51328.html,29928.0,novel,1957.0
7378,55460,オスカー・ブロズキー事件,NDC 933,新字新仮名,https://www.aozora.gr.jp/cards/001733/card55460.html,1568,翻訳者,東京創元社,1957（昭和32）年1月10日,https://www.aozora.gr.jp/cards/001733/files/55460_51304.html,39150.0,novel,1957.0
7379,42867,オモチャ箱,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42867.html,1095,著者,筑摩書房,1998（平成10）年6月20日,https://www.aozora.gr.jp/cards/001095/files/42867_22351.html,22886.0,novelette,1998.0
7380,45736,親が捨てられる世相,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card45736.html,1095,著者,講談社,1982（昭和57）年9月12日,https://www.aozora.gr.jp/cards/001095/files/45736_60217.html,7398.0,short,1982.0
7381,56027,第三者,NDC 933,新字新仮名,https://www.aozora.gr.jp/cards/001767/card56027.html,1568,翻訳者,朋文堂,1959（昭和34）年6月30日,https://www.aozora.gr.jp/cards/001767/files/56027_58058.html,4404.0,short,1959.0
7382,56034,マカーガー峡谷の秘密,NDC 933,新字新仮名,https://www.aozora.gr.jp/cards/001066/card56034.html,1568,翻訳者,朋文堂,1959（昭和34）年6月30日,https://www.aozora.gr.jp/cards/001066/files/56034_58752.html,6914.0,short,1959.0
7383,55458,予謀殺人,NDC 933,新字新仮名,https://www.aozora.gr.jp/cards/001733/card55458.html,1568,翻訳者,東京創元社,1957（昭和32）年1月10日,https://www.aozora.gr.jp/cards/001733/files/55458_51524.html,36489.0,novel,1957.0
7384,42997,女占師の前にて,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42997.html,1095,著者,筑摩書房,1999（平成11）年4月20日,https://www.aozora.gr.jp/cards/001095/files/42997_21281.html,15266.0,novelette,1999.0
7385,42968,女剣士,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42968.html,1095,著者,筑摩書房,1999（平成11）年6月20日,https://www.aozora.gr.jp/cards/001095/files/42968_58924.html,37153.0,novel,1999.0
7386,43188,温浴,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43188.html,1095,著者,筑摩書房,1998（平成10）年10月20日,https://www.aozora.gr.jp/cards/001095/files/43188_22523.html,3685.0,shortshort,1998.0
7387,42892,外套と青空,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42892.html,1095,著者,筑摩書房,1998（平成10）年5月22日,https://www.aozora.gr.jp/cards/001095/files/42892_23091.html,14939.0,novelette,1998.0
7388,45871,外来語是非,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45871.html,1095,著者,筑摩書房,1999（平成11）年3月20日,https://www.aozora.gr.jp/cards/001095/files/45871_32913.html,599.0,flash,1999.0
7389,42897,我鬼,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42897.html,1095,著者,筑摩書房,1998（平成10）年5月22日,https://www.aozora.gr.jp/cards/001095/files/42897_23095.html,8772.0,short,1998.0
7390,56811,咢堂小論,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card56811.html,1095,著者,岩波文庫、岩波書店,2008（平成20）年9月17日,https://www.aozora.gr.jp/cards/001095/files/56811_58910.html,7362.0,short,2008.0
7391,42886,咢堂小論,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42886.html,1095,著者,筑摩書房,1998（平成10）年5月22日,https://www.aozora.gr.jp/cards/001095/files/42886_23088.html,7038.0,short,1998.0
7392,45843,かげろふ談義,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45843.html,1095,著者,筑摩書房,1999（平成11）年3月20日,https://www.aozora.gr.jp/cards/001095/files/45843_33228.html,7609.0,short,1999.0
7393,43193,“歌笑”文化,NDC 779 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43193.html,1095,著者,筑摩書房,1998（平成10）年10月20日,https://www.aozora.gr.jp/cards/001095/files/43193_22385.html,3226.0,shortshort,1998.0
7394,43024,風博士,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card43024.html,1095,著者,筑摩書房,1999（平成11）年5月20日,https://www.aozora.gr.jp/cards/001095/files/43024_30958.html,5643.0,short,1999.0
7395,45912,悲しい新風,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card45912.html,1095,著者,筑摩書房,1998（平成10）年12月20日,https://www.aozora.gr.jp/cards/001095/files/45912_34348.html,887.0,flash,1998.0
7396,42896,蟹の泡,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42896.html,1095,著者,筑摩書房,1998（平成10）年5月22日,https://www.aozora.gr.jp/cards/001095/files/42896_23094.html,3158.0,shortshort,1998.0
7397,42954,神サマを生んだ人々,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42954.html,1095,著者,筑摩書房,1999（平成11）年6月20日,https://www.aozora.gr.jp/cards/001095/files/42954_31179.html,13409.0,novelette,1999.0
7398,42845,「花妖」作者の言葉,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42845.html,1095,著者,筑摩書房,1998（平成10）年6月20日,https://www.aozora.gr.jp/cards/001095/files/42845_31180.html,369.0,flash,1998.0
7399,43004,閑山,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card43004.html,1095,著者,筑摩書房,1999（平成11）年4月20日,https://www.aozora.gr.jp/cards/001095/files/43004_21287.html,7241.0,short,1999.0
7400,45882,巻頭随筆,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45882.html,1095,著者,筑摩書房,1999（平成11）年3月20日,https://www.aozora.gr.jp/cards/001095/files/45882_32914.html,699.0,flash,1999.0
7401,42872,観念的その他,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42872.html,1095,著者,筑摩書房,1998（平成10）年6月20日,https://www.aozora.gr.jp/cards/001095/files/42872_31181.html,1103.0,flash,1998.0
7402,4268,アイルランドにおける貧民の子女が、その両親ならびに国家にとっての重荷となることを防止し、かつ社会に対して有用ならしめんとする方法についての私案,NDC 934,新字新仮名,https://www.aozora.gr.jp/cards/000912/card4268.html,913,翻訳者,,,http://www.e-freetext.net/mdstj.html,,,
7403,55304,ガルシアへの手紙,NDC 159,新字新仮名,https://www.aozora.gr.jp/cards/001725/card55304.html,913,翻訳者,,,http://www.e-freetext.net/garcia.html,,,
7404,4333,クリトン,NDC 131,新字新仮名,https://www.aozora.gr.jp/cards/000915/card4333.html,913,翻訳者,,,http://www.e-freetext.net/critoj.html,,,
7405,45844,木々の精、谷の精,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45844.html,1095,著者,筑摩書房,1999（平成11）年3月20日,https://www.aozora.gr.jp/cards/001095/files/45844_60119.html,24389.0,novel,1999.0
7406,42996,気候と郷愁,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42996.html,1095,著者,筑摩書房,1999（平成11）年4月20日,https://www.aozora.gr.jp/cards/001095/files/42996_21282.html,2266.0,shortshort,1999.0
7407,42995,北と南,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42995.html,1095,著者,筑摩書房,1999（平成11）年4月20日,https://www.aozora.gr.jp/cards/001095/files/42995_21283.html,1038.0,flash,1999.0
7408,56078,駅伝馬車,NDC 933,旧字旧仮名,https://www.aozora.gr.jp/cards/001257/card56078.html,621,翻訳者,岩波文庫、岩波書店,1935（昭和10）年9月15日,https://www.aozora.gr.jp/cards/001257/files/56078_51422.html,6210.0,short,1935.0
7409,56033,クリスマス・イーヴ,NDC 933,旧字旧仮名,https://www.aozora.gr.jp/cards/001257/card56033.html,621,翻訳者,岩波文庫、岩波書店,1935（昭和10）年9月15日,https://www.aozora.gr.jp/cards/001257/files/56033_50983.html,10221.0,short,1935.0
7410,56812,教祖の文学,NDC 910,新字新仮名,https://www.aozora.gr.jp/cards/001095/card56812.html,1095,著者,岩波文庫、岩波書店,2008（平成20）年9月17日,https://www.aozora.gr.jp/cards/001095/files/56812_57634.html,13864.0,novelette,2008.0
7411,42947,梟雄,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42947.html,1095,著者,筑摩書房,1999（平成11）年6月20日,https://www.aozora.gr.jp/cards/001095/files/42947_31185.html,15512.0,novelette,1999.0
7412,43142,切捨御免,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43142.html,1095,著者,筑摩書房,1998（平成10）年8月20日,https://www.aozora.gr.jp/cards/001095/files/43142_31205.html,4783.0,short,1998.0
7413,42973,近況報告,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42973.html,1095,著者,筑摩書房,1999（平成11）年6月20日,https://www.aozora.gr.jp/cards/001095/files/42973_34769.html,330.0,flash,1999.0
7414,45833,金談にからまる詩的要素の神秘性に就て,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45833.html,1095,著者,筑摩書房,1999（平成11）年5月20日,https://www.aozora.gr.jp/cards/001095/files/45833_39434.html,11307.0,short,1999.0
7415,46428,弘法大師と景教との関係,NDC 188,旧字旧仮名,https://www.aozora.gr.jp/cards/001241/card46428.html,1222,翻訳者,丙午出版社,1909（明治42）年9月14日,https://www.aozora.gr.jp/cards/001241/files/46428_67347.html,8099.0,short,1909.0
7416,42917,ぐうたら戦記,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42917.html,1095,著者,筑摩書房,1998（平成10）年5月22日,https://www.aozora.gr.jp/cards/001095/files/42917_25521.html,12222.0,novelette,1998.0
7417,45885,黒田如水,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45885.html,1095,著者,筑摩書房,1999（平成11）年3月20日,https://www.aozora.gr.jp/cards/001095/files/45885_33232.html,13734.0,novelette,1999.0
7418,44916,芸道地に堕つ,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card44916.html,1095,著者,新潮社,2000（平成12）年6月1日,https://www.aozora.gr.jp/cards/001095/files/44916_23667.html,424.0,flash,2000.0
7419,43248,桂馬の幻想,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card43248.html,1095,著者,筑摩書房,1999（平成11）年10月20日,https://www.aozora.gr.jp/cards/001095/files/43248_24429.html,14005.0,novelette,1999.0
7420,56813,戯作者文学論,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card56813.html,1095,著者,岩波文庫、岩波書店,2008（平成20）年9月17日,https://www.aozora.gr.jp/cards/001095/files/56813_58839.html,16053.0,novelette,2008.0
7421,42952,決戦川中島　上杉謙信の巻,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42952.html,1095,著者,筑摩書房,1999（平成11）年6月20日,https://www.aozora.gr.jp/cards/001095/files/42952_31186.html,9459.0,short,1999.0
7422,42984,現実主義者,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42984.html,1095,著者,筑摩書房,1999（平成11）年4月20日,https://www.aozora.gr.jp/cards/001095/files/42984_21270.html,1035.0,flash,1999.0
7423,45877,剣術の極意を語る,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card45877.html,1095,著者,筑摩書房,1999（平成11）年3月20日,https://www.aozora.gr.jp/cards/001095/files/45877_32934.html,3349.0,shortshort,1999.0
7424,42814,現代とは？,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42814.html,1095,著者,筑摩書房,1998（平成10）年5月22日,https://www.aozora.gr.jp/cards/001095/files/42814_26155.html,2118.0,shortshort,1998.0
7425,42811,現代の詐術,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42811.html,1095,著者,筑摩書房,1998（平成10）年5月22日,https://www.aozora.gr.jp/cards/001095/files/42811_26156.html,12599.0,novelette,1998.0
7426,42879,後記〔『道鏡』〕,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card42879.html,1095,著者,筑摩書房,1998（平成10）年6月20日,https://www.aozora.gr.jp/cards/001095/files/42879_34298.html,1432.0,flash,1998.0
7427,42832,後記にかえて〔『教祖の文学』〕,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42832.html,1095,著者,筑摩書房,1998（平成10）年5月22日,https://www.aozora.gr.jp/cards/001095/files/42832_26849.html,944.0,flash,1998.0
7428,48342,後記〔『炉辺夜話集』〕,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001095/card48342.html,1095,著者,筑摩書房,1999（平成11）年3月20日,https://www.aozora.gr.jp/cards/001095/files/48342_32931.html,2348.0,shortshort,1999.0
